High_3D (16,52)
100,00	80,00	80,00	100,00	77,00	90,00	80,00	80,00	80,00	68,00	85,00	77,00	77,00	100,00	90,00	100,00
77,00	90,00	86,00	100,00	90,00	61,00	100,00	90,00	82,00	85,00	80,00	57,00	79,00	100,00	87,00	100,00
90,00	86,00	77,00	90,00	82,00	75,00	62,00	90,00	80,00	90,00	90,00	90,00	85,00	100,00	92,00	100,00
72,00	87,00	87,00	90,00	76,00	73,00	55,00	88,00	80,00	90,00	95,00	47,00	86,00	100,00	77,00	100,00
76,00	90,00	87,00	95,00	72,00	76,00	62,00	85,00	90,00	90,00	100,00	67,00	90,00	97,00	95,00	100,00
100,00	87,00	92,00	90,00	90,00	67,00	100,00	77,00	90,00	87,00	90,00	62,00	87,00	97,00	95,00	100,00
90,00	87,00	97,00	100,00	100,00	73,00	80,00	87,00	80,00	80,00	62,00	76,00	82,00	90,00	87,00	100,00
77,00	92,00	90,00	90,00	73,00	100,00	90,00	97,00	69,00	88,00	100,00	90,00	1		100,00	85,00	100,00
75,00	90,00	82,00	85,00	90,00	90,00	76,00	80,00	80,00	80,00	95,00	100,00	76,00	90,00	87,00	90,00
76,00	80,00	87,00	97,00	85,00	77,00	73,00	90,00	90,00	85,00	100,00	77,00	100,00	98,00	90,00	95,00
74,00	80,00	85,00	90,00	81,00	82,00	75,00	71,00	90,00	90,00	90,00	90,00	88,00	100,00	100,00	90,00
100,00	100,00	80,00	100,00	67,00	100,00	95,00	90,00	90,00	80,00	100,00	76,00	75,00	50,00	100,00	62,00
80,00	80,00	90,00	90,00	100,00	90,00	90,00	88,00	82,00	88,00	85,00	67,00	100,00	100,00	95,00	90,00
100,00	90,00	100,00	92,00	74,00	100,00	90,00	85,00	80,00	87,00	80,00	77,00	87,00	100,00	100,00	95,00
100,00	94,00	77,00	96,00	90,00	90,00	65,00	73,00	90,00	90,00	85,00	90,00	100,00	96,00	87,00	100,00
88,00	92,00	76,00	90,00	73,00	76,00	66,00	77,00	90,00	80,00	100,00	65,00	87,00	93,00	95,00	95,00
90,00	100,00	88,00	99,00	70,00	90,00	90,00	93,00	95,00	85,00	62,00	67,00	82,00	97,00	90,00	90,00
67,00	97,00	82,00	100,00	62,00	90,00	62,00	76,00	100,00	85,00	90,00	72,00	88,00	92,00	77,00	99,00
72,00	92,00	77,00	90,00	77,00	90,00	62,00	75,00	74,00	100,00	97,00	97,00	87,00	99,00	84,00	100,00
86,00	87,00	90,00	90,00	76,00	73,00	90,00	82,00	90,00	90,00	67,00	77,00	77,00	96,00	100,00	90,00
88,00	77,00	77,00	100,00	100,00	90,00	67,00	97,00	80,00	80,00	100,00	72,00	87,00	92,00	95,00	95,00
85,00	85,00	90,00	90,00	76,00	100,00	95,00	90,00	90,00	90,00	90,00	67,00	77,00	95,00	100,00	100,00
67,00	72,00	80,00	92,00	100,00	77,00	90,00	80,00	82,00	80,00	90,00	62,00	77,00	90,00	97,00	90,00
73,00	84,00	92,00	90,00	90,00	90,00	100,00	90,00	82,00	100,00	100,00	62,00	87,00	57,00	90,00	76,00
86,00	82,00	87,00	97,00	100,00	100,00	90,00	74,00	100,00	90,00	90,00	90,00	80,00	90,00	97,00	95,00
87,00	75,00	100,00	100,00	90,00	72,00	67,00	80,00	80,00	80,00	100,00	67,00	80,00	90,00	90,00	90,00
82,00	72,00	90,00	77,00	76,00	95,00	100,00	90,00	100,00	90,00	90,00	100,00	100,00	94,00	100,00	100,00
High_2D(16,58)
88,00	100,00	80,00	90,00	80,00	70,00	90,00	90,00	96,00	85,00	95,00	80,00	80,00	85,00	60,00	85,00
85,00	100,00	90,00	89,00	80,00	90,00	80,00	90,00	80,00	70,00	89,00	85,00	80,00	89,00	90,00	80,00
90,00	80,00	80,00	80,00	80,00	89,00	85,00	70,00	90,00	80,00	88,00	80,00	80,00	84,00	85,00	77,00
90,00	90,00	90,00	85,00	80,00	90,00	90,00	95,00	90,00	85,00	86,00	80,00	85,00	80,00	95,00	90,00
85,00	80,00	85,00	100,00	90,00	80,00	80,00	80,00	90,00	80,00	95,00	90,00	90,00	80,00	90,00	80,00
100,00	80,00	95,00	100,00	90,00	90,00	59,00	90,00	100,00	80,00	80,00	90,00	89,00	80,00	80,00	95,00
80,00	95,00	80,00	85,00	95,00	100,00	90,00	100,00	95,00	85,00	90,00	90,00	89,00	88,00	100,00	87,00
95,00	80,00	90,00	80,00	100,00	90,00	80,00	88,00	80,00	80,00	90,00	85,00	88,00	89,00	95,00	100,00
80,00	90,00	80,00	95,00	80,00	80,00	80,00	50,00	90,00	100,00	100,00	85,00	88,00	84,00	80,00	89,00
88,00	60,00	90,00	90,00	85,00	90,00	80,00	90,00	80,00	90,00	80,00	89,00	80,00	83,00	100,00	80,00
89,00	80,00	80,00	80,00	90,00	88,00	80,00	90,00	80,00	90,00	90,00	90,00	100,00	90,00	85,00	85,00
100,00	80,00	90,00	85,00	100,00	80,00	90,00	89,00	80,00	80,00	90,00	100,00	90,00	89,00	85,00	89,00
100,00	90,00	65,00	80,00	95,00	60,00	80,00	95,00	100,00	80,00	87,00	80,00	90,00	83,00	88,00	73,00
85,00	80,00	90,00	90,00	80,00	90,00	88,00	90,00	95,00	85,00	88,00	95,00	80,00	100,00	84,00	90,00
80,00	90,00	70,00	100,00	95,00	95,00	90,00	80,00	80,00	85,00	85,00	85,00	90,00	80,00	83,00	91,00
90,00	80,00	100,00	90,00	80,00	80,00	100,00	88,00	80,00	88,00	100,00	88,00	86,00	90,00	89,00	83,00
90,00	95,00	100,00	100,00	80,00	80,00	80,00	90,00	90,00	90,00	90,00	85,00	88,00	99,00	86,00	100,00
85,00	80,00	90,00	95,00	90,00	90,00	95,00	100,00	88,00	100,00	90,00	87,00	86,00	90,00	100,00	86,00
80,00	90,00	80,00	90,00	100,00	90,00	80,00	95,00	95,00	85,00	95,00	90,00	88,00	80,00	80,00	89,00
80,00	85,00	90,00	89,00	90,00	100,00	90,00	90,00	80,00	80,00	90,00	100,00	90,00	86,00	88,00	91,00
95,00	80,00	80,00	97,00	85,00	80,00	90,00	95,00	90,00	90,00	100,00	90,00	80,00	80,00	100,00	93,00
86,00	90,00	80,00	90,00	90,00	100,00	90,00	90,00	90,00	80,00	88,00	88,00	100,00	89,00	70,00	100,00
80,00	100,00	88,00	99,00	99,00	100,00	90,00	80,00	90,00	100,00	90,00	90,00	80,00	100,00	68,00	80,00
88,00	90,00	90,00	90,00	85,00	80,00	80,00	80,00	95,00	80,00	80,00	100,00	90,00	89,00	83,00	80,00
90,00	100,00	90,00	89,00	55,00	86,00	70,00	80,00	100,00	80,00	88,00	88,00	90,00	88,00	86,00	91,00
88,00	90,00	70,00	90,00	82,00	85,00	90,00	80,00	90,00	80,00	86,00	90,00	88,00	86,00	88,00	87,00
100,00	85,00	100,00	85,00	90,00	90,00	80,00	90,00	90,00	100,00	90,00	85,00	90,00	83,00	100,00	80,00
80,00	80,00	80,00	80,00	100,00	95,00	80,00	100,00	90,00	90,00	90,00	80,00	100,00	82,00	90,00	98,00
88,00	90,00	88,00	88,00	80,00	100,00	70,00	88,00	80,00	90,00	80,00	90,00	80,00	70,00	88,00	80,00
100,00	85,00	90,00	85,00	90,00	100,00	100,00	80,00	85,00	80,00	95,00	100,00	80,00	100,00	89,00	75,00
80,00	80,00	95,00	95,00	80,00	90,00	80,00	89,00	90,00	59,00	90,00	80,00	86,00	100,00	89,00	70,00
90,00	90,00	90,00	90,00	95,00	80,00	90,00	60,00	100,00	80,00	80,00	90,00	83,00	80,00	80,00	100,00
80,00	80,00	100,00	88,00	100,00	95,00	90,00	85,00	95,00	80,00	90,00	100,00	89,00	90,00	100,00	87,00
95,00	89,00	80,00	95,00	80,00	90,00	90,00	80,00	90,00	100,00	100,00	90,00	86,00	100,00	99,00	90,00
88,00	82,00	80,00	90,00	90,00	85,00	70,00	100,00	90,00	88,00	88,00	85,00	89,00	60,00	97,00	89,00
90,00	88,00	95,00	78,00	80,00	100,00	80,00	80,00	90,00	80,00	88,00	88,00	85,00	96,00	88,00	100,00
89,00	90,00	80,00	80,00	75,00	100,00	59,00	90,00	70,00	90,00	90,00	75,00	85,00	88,00	80,00	80,00
100,00	85,00	90,00	90,00	90,00	99,00	80,00	89,00	90,00	80,00	80,00	100,00	88,00	89,00	80,00	89,00
90,00	80,00	80,00	80,00	99,00	70,00	90,00	90,00	100,00	100,00	95,00	80,00	88,00	88,00	99,00	70,00
88,00	88,00	70,00	90,00	89,00	85,00	90,00	95,00	90,00	80,00	90,00	65,00	85,00	80,00	90,00	80,00
80,00	87,00	70,00	89,00	100,00	90,00	90,00	80,00	80,00	77,00	100,00	90,00	90,00	80,00	90,00	100,00
85,00	80,00	80,00	85,00	85,00	100,00	88,00	80,00	95,00	80,00	85,00	60,00	100,00	80,00	90,00	80,00
80,00	90,00	69,00	89,00	100,00	88,00	70,00	90,00	65,00	95,00	70,00	80,00	85,00	85,00	70,00	89,00
82,00	80,00	90,00	77,00	90,00	85,00	90,00	90,00	90,00	90,00	60,00	100,00	80,00	90,00	88,00	78,00
90,00	85,00	70,00	90,00	90,00	90,00	80,00	80,00	95,00	95,00	60,00	80,00	100,00	98,00	85,00	77,00
80,00	90,00	80,00	89,00	80,00	95,00	85,00	90,00	100,00	100,00	80,00	92,00	90,00	80,00	100,00	78,00
88,00	80,00	95,00	90,00	85,00	100,00	90,00	60,00	70,00	88,00	90,00	80,00	82,00	80,00	88,00	80,00
100,00	80,00	80,00	90,00	82,00	80,00	90,00	70,00	90,00	89,00	85,00	70,00	88,00	80,00	80,00	76,00
80,00	85,00	90,00	80,00	90,00	90,00	80,00	80,00	85,00	100,00	83,00	83,00	85,00	90,00	89,00	100,00
85,00	100,00	80,00	70,00	88,00	80,00	62,00	100,00	95,00	80,00	88,00	80,00	89,00	100,00	100,00	88,00
80,00	90,00	88,00	89,00	80,00	100,00	80,00	80,00	80,00	90,00	86,00	90,00	85,00	100,00	77,00	89,00
80,00	85,00	90,00	80,00	100,00	90,00	85,00	82,00	90,00	80,00	85,00	100,00	85,00	80,00	80,00	95,00
80,00	90,00	88,00	80,00	90,00	95,00	88,00	89,00	90,00	85,00	82,00	80,00	80,00	89,00	95,00	90,00
80,00	80,00	85,00	90,00	95,00	100,00	100,00	83,00	100,00	95,00	80,00	88,00	100,00	85,00	90,00	100,00
90,00	88,00	90,00	80,00	80,00	80,00	70,00	85,00	80,00	90,00	100,00	90,00	90,00	89,00	78,00	82,00
84,00	85,00	90,00	90,00	100,00	80,00	80,00	80,00	70,00	90,00	90,00	100,00	80,00	83,00	80,00	70,00
80,00	80,00	80,00	90,00	100,00	95,00	80,00	80,00	95,00	80,00	95,00	88,00	88,00	70,00	90,00	80,00
90,00	90,00	100,00	80,00	90,00	88,00	90,00	100,00	70,00	100,00	90,00	85,00	100,00	100,00	100,00	93,00
Low_3D(16,60)
21,00	26,00	31,00	41,00	30,00	10,00	25,00	40,00	31,00	21,00	21,00	31,00	21,00	36,00	41,00	11,00
38,00	33,00	40,00	40,00	35,00	25,00	26,00	16,00	21,00	11,00	21,00	21,00	10,00	21,00	31,00	21,00
21,00	36,00	46,00	20,00	28,00	26,00	31,00	35,00	41,00	33,00	40,00	30,00	19,00	20,00	20,00	30,00
31,00	40,00	15,00	35,00	31,00	22,00	40,00	26,00	37,00	31,00	25,00	30,00	15,00	41,00	51,00	20,00
31,00	21,00	41,00	56,00	33,00	36,00	20,00	31,00	40,00	20,00	19,00	31,00	36,00	18,00	15,00	25,00
36,00	35,00	36,00	58,00	26,00	25,00	25,00	41,00	42,00	20,00	40,00	25,00	10,00	36,00	10,00	22,00
22,00	21,00	40,00	21,00	36,00	37,00	37,00	46,00	25,00	20,00	31,00	46,00	15,00	39,00	31,00	30,00
20,00	1,00	35,00	31,00	37,00	40,00	26,00	45,00	30,00	37,00	30,00	30,00	20,00	21,00	15,00	31,00
39,00	46,00	31,00	41,00	40,00	20,00	30,00	31,00	46,00	19,00	41,00	49,00	41,00	20,00	36,00	19,00
40,00	41,00	40,00	40,00	39,00	32,00	30,00	28,00	35,00	41,00	42,00	25,00	51,00	31,00	41,00	21,00
35,00	11,00	21,00	21,00	31,00	12,00	20,00	41,00	25,00	40,00	25,00	20,00	11,00	21,00	61,00	31,00
40,00	31,00	21,00	33,00	40,00	25,00	31,00	50,00	37,00	21,00	25,00	46,00	45,00	41,00	40,00	39,00
19,00	35,00	31,00	35,00	31,00	20,00	20,00	40,00	39,00	11,00	25,00	40,00	35,00	26,00	31,00	24,00
35,00	36,00	31,00	40,00	33,00	30,00	32,00	45,00	31,00	31,00	21,00	41,00	40,00	28,00	31,00	29,00
40,00	40,00	40,00	45,00	31,00	20,00	27,00	36,00	39,00	30,00	26,00	30,00	31,00	14,00	21,00	41,00
22,00	14,00	39,00	41,00	36,00	21,00	31,00	18,00	31,00	31,00	11,00	15,00	21,00	31,00	14,00	31,00
31,00	26,00	6,00	31,00	36,00	11,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	21,00	31,00	31,00
31,00	29,00	36,00	31,00	41,00	11,00	11,00	34,00	30,00	33,00	36,00	21,00	21,00	33,00	36,00	26,00
21,00	21,00	26,00	31,00	21,00	21,00	25,00	16,00	36,00	21,00	25,00	11,00	31,00	31,00	31,00	26,00
31,00	31,00	31,00	31,00	31,00	31,00	30,00	21,00	22,00	11,00	23,00	10,00	36,00	36,00	31,00	36,00
40,00	35,00	41,00	40,00	35,00	30,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	42,00	23,00	38,00
20,00	35,00	40,00	38,00	27,00	25,00	20,00	25,00	24,00	32,00	27,00	34,00	40,00	31,00	23,00	29,00
40,00	40,00	37,00	32,00	42,00	41,00	25,00	56,00	25,00	34,00	29,00	14,00	40,00	26,00	45,00	25,00
41,00	50,00	33,00	34,00	35,00	42,00	35,00	48,00	14,00	12,00	17,00	7,00	15,00	41,00	44,00	45,00
33,00	35,00	35,00	30,00	39,00	31,00	20,00	17,00	26,00	26,00	20,00	33,00	25,00	41,00	38,00	35,00
10,00	40,00	40,00	35,00	31,00	21,00	31,00	27,00	31,00	25,00	25,00	34,00	25,00	38,00	39,00	33,00
40,00	31,00	21,00	33,00	35,00	25,00	31,00	25,00	37,00	21,00	25,00	46,00	45,00	41,00	40,00	39,00
38,00	20,00	31,00	48,00	31,00	30,00	43,00	40,00	39,00	11,00	25,00	40,00	35,00	26,00	31,00	24,00
35,00	36,00	36,00	11,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	41,00	40,00	28,00	31,00	29,00
40,00	53,00	41,00	11,00	11,00	34,00	20,00	33,00	36,00	21,00	21,00	30,00	31,00	25,00	21,00	41,00
22,00	14,00	21,00	21,00	25,00	16,00	36,00	21,00	29,00	11,00	31,00	1,00	21,00	31,00	14,00	31,00
31,00	26,00	31,00	31,00	26,00	21,00	22,00	11,00	25,00	25,00	22,00	21,00	21,00	21,00	31,00	31,00
31,00	29,00	35,00	53,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	21,00	21,00	33,00	36,00	26,00
21,00	21,00	26,00	31,00	21,00	21,00	25,00	16,00	36,00	21,00	15,00	11,00	31,00	31,00	31,00	26,00
31,00	31,00	31,00	31,00	31,00	31,00	30,00	21,00	22,00	11,00	20,00	20,00	36,00	36,00	31,00	36,00
36,00	11,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	43,00	25,00	24,00	39,00	42,00	23,00	38,00
41,00	11,00	11,00	34,00	46,00	33,00	36,00	21,00	21,00	32,00	27,00	34,00	40,00	31,00	23,00	29,00
21,00	21,00	20,00	16,00	36,00	21,00	25,00	11,00	31,00	34,00	29,00	14,00	40,00	26,00	45,00	25,00
31,00	31,00	25,00	21,00	30,00	11,00	22,00	13,00	36,00	12,00	22,00	7,00	15,00	41,00	44,00	45,00
35,00	35,00	31,00	36,00	30,00	40,00	30,00	24,00	39,00	22,00	19,00	33,00	25,00	41,00	38,00	35,00
45,00	40,00	43,00	50,00	31,00	21,00	25,00	27,00	31,00	25,00	6,00	34,00	25,00	38,00	39,00	33,00
15,00	31,00	21,00	33,00	20,00	25,00	31,00	50,00	37,00	21,00	25,00	20,00	45,00	41,00	40,00	39,00
20,00	50,00	31,00	48,00	31,00	30,00	20,00	40,00	39,00	11,00	25,00	15,00	35,00	26,00	31,00	24,00
35,00	36,00	31,00	53,00	33,00	45,00	32,00	45,00	31,00	31,00	21,00	41,00	40,00	28,00	31,00	29,00
40,00	40,00	53,00	45,00	31,00	50,00	27,00	36,00	39,00	30,00	26,00	30,00	31,00	54,00	21,00	41,00
22,00	14,00	39,00	41,00	36,00	21,00	31,00	18,00	31,00	31,00	11,00	10,00	21,00	31,00	14,00	31,00
31,00	26,00	40,00	31,00	36,00	11,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	21,00	31,00	31,00
31,00	29,00	36,00	31,00	41,00	30,00	11,00	34,00	46,00	33,00	20,00	21,00	21,00	33,00	36,00	26,00
21,00	21,00	26,00	31,00	21,00	21,00	26,00	16,00	36,00	21,00	15,00	11,00	31,00	31,00	31,00	26,00
31,00	31,00	31,00	31,00	31,00	31,00	30,00	21,00	30,00	11,00	20,00	19,00	36,00	36,00	31,00	36,00
20,00	35,00	41,00	40,00	35,00	40,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	42,00	23,00	38,00
36,00	11,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	32,00	27,00	34,00	40,00	31,00	23,00	29,00
41,00	11,00	11,00	34,00	20,00	33,00	36,00	21,00	21,00	34,00	29,00	14,00	40,00	26,00	19,00	25,00
21,00	21,00	15,00	16,00	36,00	21,00	20,00	11,00	31,00	12,00	17,00	7,00	15,00	41,00	44,00	45,00
31,00	31,00	20,00	21,00	1,00	11,00	25,00	30,00	36,00	29,00	15,00	33,00	25,00	41,00	38,00	35,00
35,00	20,00	31,00	36,00	30,00	43,00	30,00	24,00	39,00	25,00	6,00	34,00	25,00	38,00	39,00	33,00
15,00	45,00	37,00	43,00	42,00	41,00	30,00	25,00	25,00	34,00	29,00	14,00	40,00	26,00	45,00	25,00
41,00	50,00	33,00	34,00	35,00	42,00	20,00	20,00	14,00	12,00	7,00	17,00	15,00	41,00	20,00	45,00
31,00	31,00	31,00	31,00	30,00	21,00	25,00	11,00	20,00	20,00	36,00	36,00	31,00	36,00	15,00	41,00
41,00	48,00	35,00	53,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	42,00	23,00	38,00	25,00	20,00
Low_2D(16,62)
21,00	17,00	27,00	82,00	42,00	43,00	38,00	60,00	40,00	52,00	39,00	52,00	38,00	38,00	31,00	41,00
30,00	87,00	82,00	72,00	47,00	47,00	60,00	52,00	38,00	57,00	34,00	43,00	46,00	37,00	40,00	40,00
52,00	31,00	39,00	34,00	41,00	47,00	38,00	48,00	43,00	28,00	38,00	25,00	38,00	38,00	21,00	21,00
51,00	32,00	41,00	36,00	21,00	47,00	33,00	38,00	43,00	18,00	33,00	18,00	23,00	18,00	21,00	33,00
45,00	21,00	19,00	24,00	14,00	22,00	48,00	38,00	48,00	37,00	18,00	41,00	53,00	40,00	31,00	35,00
46,00	33,00	33,00	27,00	40,00	32,00	48,00	38,00	28,00	28,00	33,00	23,00	43,00	28,00	31,00	40,00
47,00	38,00	32,00	32,00	41,00	32,00	45,00	38,00	38,00	38,00	37,00	28,00	37,00	18,00	40,00	45,00
38,00	44,00	28,00	32,00	53,00	52,00	48,00	47,00	42,00	47,00	38,00	43,00	37,00	50,00	39,00	41,00
38,00	46,00	18,00	32,00	47,00	42,00	33,00	18,00	23,00	18,00	28,00	28,00	28,00	39,00	6,00	31,00
28,00	28,00	28,00	28,00	48,00	47,00	35,00	63,00	18,00	28,00	28,00	28,00	50,00	32,00	36,00	31,00
21,00	43,00	28,00	28,00	37,00	38,00	32,00	53,00	40,00	43,00	28,00	28,00	39,00	34,00	26,00	31,00
38,00	36,00	18,00	38,00	8,00	28,00	38,00	83,00	28,00	32,00	18,00	38,00	41,00	36,00	31,00	31,00
43,00	32,00	32,00	29,00	28,00	28,00	28,00	84,00	18,00	29,00	20,00	43,00	19,00	29,00	41,00	40,00
38,00	45,00	31,00	46,00	28,00	28,00	40,00	27,00	27,00	37,00	31,00	46,00	29,00	26,00	40,00	38,00
19,00	43,00	28,00	22,00	18,00	38,00	38,00	75,00	28,00	32,00	34,00	38,00	32,00	13,00	37,00	32,00
65,00	29,00	18,00	27,00	27,00	43,00	43,00	53,00	32,00	38,00	57,00	44,00	28,00	32,00	27,00	40,00
48,00	28,00	21,00	21,00	25,00	16,00	36,00	21,00	25,00	11,00	31,00	46,00	18,00	32,00	32,00	41,00
45,00	28,00	31,00	31,00	30,00	21,00	22,00	11,00	23,00	10,00	36,00	38,00	38,00	28,00	32,00	53,00
48,00	38,00	35,00	30,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	46,00	37,00	33,00	32,00	47,00
33,00	43,00	27,00	25,00	20,00	25,00	24,00	32,00	27,00	34,00	40,00	38,00	38,00	18,00	28,00	48,00
35,00	46,00	42,00	41,00	25,00	56,00	25,00	34,00	29,00	14,00	40,00	23,00	18,00	28,00	28,00	37,00
32,00	38,00	35,00	42,00	35,00	48,00	14,00	12,00	17,00	7,00	15,00	53,00	40,00	27,00	38,00	8,00
38,00	44,00	39,00	31,00	20,00	17,00	26,00	26,00	20,00	33,00	25,00	43,00	28,00	22,00	29,00	28,00
28,00	46,00	31,00	21,00	31,00	27,00	31,00	25,00	25,00	34,00	25,00	37,00	18,00	27,00	46,00	28,00
40,00	38,00	35,00	25,00	31,00	25,00	37,00	21,00	25,00	46,00	45,00	37,00	50,00	45,00	22,00	18,00
38,00	46,00	31,00	30,00	43,00	40,00	39,00	11,00	25,00	40,00	35,00	28,00	39,00	34,00	27,00	27,00
43,00	38,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	41,00	40,00	28,00	41,00	36,00	32,00	31,00
49,00	23,00	11,00	34,00	20,00	33,00	36,00	21,00	21,00	30,00	31,00	38,00	19,00	24,00	34,00	41,00
38,00	53,00	25,00	16,00	36,00	21,00	29,00	11,00	31,00	1,00	21,00	59,00	66,00	56,00	36,00	21,00
33,00	43,00	26,00	21,00	22,00	11,00	25,00	25,00	22,00	21,00	21,00	34,00	41,00	47,00	38,00	30,00
48,00	37,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	21,00	21,00	36,00	21,00	47,00	33,00	52,00
48,00	37,00	21,00	21,00	25,00	16,00	36,00	21,00	15,00	11,00	31,00	29,00	14,00	22,00	48,00	51,00
45,00	28,00	31,00	31,00	30,00	21,00	22,00	11,00	20,00	20,00	36,00	26,00	40,00	32,00	48,00	45,00
48,00	28,00	16,00	11,00	21,00	21,00	21,00	43,00	25,00	24,00	39,00	13,00	41,00	32,00	45,00	46,00
33,00	38,00	46,00	33,00	36,00	21,00	21,00	32,00	27,00	34,00	40,00	32,00	27,00	52,00	48,00	47,00
20,00	16,00	36,00	21,00	25,00	11,00	31,00	34,00	29,00	14,00	40,00	26,00	45,00	42,00	33,00	38,00
25,00	21,00	30,00	11,00	22,00	13,00	36,00	12,00	22,00	7,00	15,00	41,00	44,00	47,00	35,00	38,00
31,00	36,00	30,00	40,00	30,00	24,00	39,00	22,00	19,00	33,00	25,00	41,00	38,00	38,00	61,00	28,00
43,00	50,00	31,00	21,00	25,00	27,00	31,00	25,00	6,00	34,00	25,00	38,00	39,00	28,00	38,00	21,00
21,00	33,00	20,00	25,00	31,00	50,00	37,00	21,00	25,00	20,00	45,00	41,00	40,00	28,00	28,00	38,00
31,00	48,00	31,00	30,00	20,00	40,00	39,00	11,00	25,00	15,00	35,00	26,00	31,00	28,00	40,00	43,00
31,00	53,00	33,00	45,00	32,00	45,00	31,00	31,00	21,00	41,00	40,00	28,00	31,00	38,00	38,00	38,00
53,00	45,00	31,00	50,00	27,00	36,00	39,00	30,00	26,00	30,00	31,00	54,00	21,00	43,00	43,00	38,00
39,00	41,00	36,00	21,00	31,00	18,00	31,00	31,00	11,00	10,00	21,00	31,00	14,00	46,00	49,00	30,00
40,00	31,00	36,00	11,00	26,00	11,00	16,00	11,00	21,00	21,00	21,00	21,00	31,00	47,00	38,00	30,00
36,00	31,00	41,00	30,00	11,00	34,00	46,00	33,00	20,00	21,00	21,00	33,00	36,00	47,00	33,00	32,00
26,00	31,00	21,00	21,00	26,00	16,00	36,00	21,00	15,00	11,00	31,00	31,00	31,00	22,00	48,00	33,00
